community,building_type,_date,average_price
Willowdale West,Detached,2018Q3,1865726.63
Willowdale West,Detached,2018Q4,1508361.0
Willowridge-Martingrove-Richview,Condo Apt,2001Q1,138125.0
Willowridge-Martingrove-Richview,Condo Apt,2001Q2,131666.67
Willowridge-Martingrove-Richview,Condo Apt,2001Q3,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2001Q4,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2002Q1,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2002Q2,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2002Q3,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2002Q4,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2003Q1,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2003Q2,128642.86
Willowridge-Martingrove-Richview,Condo Apt,2003Q3,163375.0
Willowridge-Martingrove-Richview,Condo Apt,2003Q4,163375.0
Willowridge-Martingrove-Richview,Condo Apt,2004Q1,163375.0
Willowridge-Martingrove-Richview,Condo Apt,2004Q2,163375.0
Willowridge-Martingrove-Richview,Condo Apt,2004Q3,163375.0
Willowridge-Martingrove-Richview,Condo Apt,2004Q4,153250.0
Willowridge-Martingrove-Richview,Condo Apt,2005Q1,153250.0
Willowridge-Martingrove-Richview,Condo Apt,2005Q2,163633.33
Willowridge-Martingrove-Richview,Condo Apt,2005Q3,163633.33
Willowridge-Martingrove-Richview,Condo Apt,2005Q4,163633.33
Willowridge-Martingrove-Richview,Condo Apt,2006Q1,177833.33
Willowridge-Martingrove-Richview,Condo Apt,2006Q2,177833.33
Willowridge-Martingrove-Richview,Condo Apt,2006Q3,177833.33
Willowridge-Martingrove-Richview,Condo Apt,2006Q4,177833.33
Willowridge-Martingrove-Richview,Condo Apt,2007Q1,177833.33
Willowridge-Martingrove-Richview,Condo Apt,2007Q2,161125.0
Willowridge-Martingrove-Richview,Condo Apt,2007Q3,161125.0
Willowridge-Martingrove-Richview,Condo Apt,2007Q4,161125.0
Willowridge-Martingrove-Richview,Condo Apt,2008Q1,176225.0
Willowridge-Martingrove-Richview,Condo Apt,2008Q2,176225.0
Willowridge-Martingrove-Richview,Condo Apt,2008Q3,151250.0
Willowridge-Martingrove-Richview,Condo Apt,2008Q4,151250.0
Willowridge-Martingrove-Richview,Condo Apt,2009Q1,152000.0
Willowridge-Martingrove-Richview,Condo Apt,2009Q2,239000.0
Willowridge-Martingrove-Richview,Condo Apt,2009Q3,262669.22
Willowridge-Martingrove-Richview,Condo Apt,2009Q4,289875.0
Willowridge-Martingrove-Richview,Condo Apt,2010Q1,289875.0
Willowridge-Martingrove-Richview,Condo Apt,2010Q2,334500.0
Willowridge-Martingrove-Richview,Condo Apt,2010Q3,270500.0
Willowridge-Martingrove-Richview,Condo Apt,2010Q4,270500.0
Willowridge-Martingrove-Richview,Condo Apt,2011Q1,268821.44
Willowridge-Martingrove-Richview,Condo Apt,2011Q2,268821.44
Willowridge-Martingrove-Richview,Condo Apt,2011Q3,268821.44
Willowridge-Martingrove-Richview,Condo Apt,2011Q4,229333.33
Willowridge-Martingrove-Richview,Condo Apt,2012Q1,251666.67
Willowridge-Martingrove-Richview,Condo Apt,2012Q2,273320.88
Willowridge-Martingrove-Richview,Condo Apt,2012Q3,236666.67
Willowridge-Martingrove-Richview,Condo Apt,2012Q4,236666.67
Willowridge-Martingrove-Richview,Condo Apt,2013Q1,236666.67
Willowridge-Martingrove-Richview,Condo Apt,2013Q2,225000.0
Willowridge-Martingrove-Richview,Condo Apt,2013Q3,245200.0
Willowridge-Martingrove-Richview,Condo Apt,2013Q4,217966.67
Willowridge-Martingrove-Richview,Condo Apt,2014Q1,217966.67
Willowridge-Martingrove-Richview,Condo Apt,2014Q2,217966.67
Willowridge-Martingrove-Richview,Condo Apt,2014Q3,295487.5
Willowridge-Martingrove-Richview,Condo Apt,2014Q4,301500.0
Willowridge-Martingrove-Richview,Condo Apt,2015Q1,243500.0
Willowridge-Martingrove-Richview,Condo Apt,2015Q2,328750.0
Willowridge-Martingrove-Richview,Condo Apt,2015Q3,336333.34
Willowridge-Martingrove-Richview,Condo Apt,2015Q4,285625.0
Willowridge-Martingrove-Richview,Condo Apt,2016Q1,215000.0
Willowridge-Martingrove-Richview,Condo Apt,2016Q2,367600.0
Willowridge-Martingrove-Richview,Condo Apt,2016Q3,236200.0
Willowridge-Martingrove-Richview,Condo Apt,2016Q4,279125.0
Willowridge-Martingrove-Richview,Condo Apt,2017Q1,372400.0
Willowridge-Martingrove-Richview,Condo Apt,2017Q2,375200.0
Willowridge-Martingrove-Richview,Condo Apt,2017Q3,405666.66
Willowridge-Martingrove-Richview,Condo Apt,2017Q4,405666.66
Willowridge-Martingrove-Richview,Condo Apt,2018Q1,405666.66
Willowridge-Martingrove-Richview,Condo Apt,2018Q2,405666.66
Willowridge-Martingrove-Richview,Condo Apt,2018Q3,405666.66
Willowridge-Martingrove-Richview,Condo Apt,2018Q4,392600.0
Willowridge-Martingrove-Richview,Detached,2001Q1,349267.19
Willowridge-Martingrove-Richview,Detached,2001Q2,341476.19
Willowridge-Martingrove-Richview,Detached,2001Q3,318666.66
Willowridge-Martingrove-Richview,Detached,2001Q4,308229.16
Willowridge-Martingrove-Richview,Detached,2002Q1,343723.72
Willowridge-Martingrove-Richview,Detached,2002Q2,355764.34
Willowridge-Martingrove-Richview,Detached,2002Q3,326252.38
Willowridge-Martingrove-Richview,Detached,2002Q4,336984.22
Willowridge-Martingrove-Richview,Detached,2003Q1,359385.19
Willowridge-Martingrove-Richview,Detached,2003Q2,390235.0
Willowridge-Martingrove-Richview,Detached,2003Q3,374100.0
Willowridge-Martingrove-Richview,Detached,2003Q4,385484.78
Willowridge-Martingrove-Richview,Detached,2004Q1,406141.66
Willowridge-Martingrove-Richview,Detached,2004Q2,421014.28
Willowridge-Martingrove-Richview,Detached,2004Q3,409290.31
Willowridge-Martingrove-Richview,Detached,2004Q4,413909.25
Willowridge-Martingrove-Richview,Detached,2005Q1,389511.94
Willowridge-Martingrove-Richview,Detached,2005Q2,443921.56
Willowridge-Martingrove-Richview,Detached,2005Q3,434982.16
Willowridge-Martingrove-Richview,Detached,2005Q4,407146.81
Willowridge-Martingrove-Richview,Detached,2006Q1,441744.44
Willowridge-Martingrove-Richview,Detached,2006Q2,461433.06
Willowridge-Martingrove-Richview,Detached,2006Q3,424206.53
Willowridge-Martingrove-Richview,Detached,2006Q4,457615.0
Willowridge-Martingrove-Richview,Detached,2007Q1,454820.84
Willowridge-Martingrove-Richview,Detached,2007Q2,476771.59
Willowridge-Martingrove-Richview,Detached,2007Q3,496577.09
Willowridge-Martingrove-Richview,Detached,2007Q4,448771.44
Willowridge-Martingrove-Richview,Detached,2008Q1,487204.53
Willowridge-Martingrove-Richview,Detached,2008Q2,496847.22
Willowridge-Martingrove-Richview,Detached,2008Q3,493629.63
Willowridge-Martingrove-Richview,Detached,2008Q4,420375.0
Willowridge-Martingrove-Richview,Detached,2009Q1,456430.0
Willowridge-Martingrove-Richview,Detached,2009Q2,464648.84
Willowridge-Martingrove-Richview,Detached,2009Q3,514064.69
Willowridge-Martingrove-Richview,Detached,2009Q4,570429.63
Willowridge-Martingrove-Richview,Detached,2010Q1,570429.63
Willowridge-Martingrove-Richview,Detached,2010Q2,564084.5
Willowridge-Martingrove-Richview,Detached,2010Q3,536474.38
Willowridge-Martingrove-Richview,Detached,2010Q4,536474.38
Willowridge-Martingrove-Richview,Detached,2011Q1,564995.63
Willowridge-Martingrove-Richview,Detached,2011Q2,564995.63
Willowridge-Martingrove-Richview,Detached,2011Q3,576666.69
Willowridge-Martingrove-Richview,Detached,2011Q4,579673.94
Willowridge-Martingrove-Richview,Detached,2012Q1,607000.81
Willowridge-Martingrove-Richview,Detached,2012Q2,585375.88
Willowridge-Martingrove-Richview,Detached,2012Q3,558078.31
Willowridge-Martingrove-Richview,Detached,2012Q4,598055.56
Willowridge-Martingrove-Richview,Detached,2013Q1,612500.0
Willowridge-Martingrove-Richview,Detached,2013Q2,693724.13
Willowridge-Martingrove-Richview,Detached,2013Q3,638813.69
Willowridge-Martingrove-Richview,Detached,2013Q4,622362.06
Willowridge-Martingrove-Richview,Detached,2014Q1,686793.56
Willowridge-Martingrove-Richview,Detached,2014Q2,686793.56
Willowridge-Martingrove-Richview,Detached,2014Q3,680329.5
Willowridge-Martingrove-Richview,Detached,2014Q4,684440.63
Willowridge-Martingrove-Richview,Detached,2015Q1,701603.69
Willowridge-Martingrove-Richview,Detached,2015Q2,748316.13
Willowridge-Martingrove-Richview,Detached,2015Q3,746689.56
Willowridge-Martingrove-Richview,Detached,2015Q4,749779.19
Willowridge-Martingrove-Richview,Detached,2016Q1,778610.0
Willowridge-Martingrove-Richview,Detached,2016Q2,836520.19
Willowridge-Martingrove-Richview,Detached,2016Q3,901425.94
Willowridge-Martingrove-Richview,Detached,2016Q4,817565.19
Willowridge-Martingrove-Richview,Detached,2017Q1,1078152.38
Willowridge-Martingrove-Richview,Detached,2017Q2,1045390.94
Willowridge-Martingrove-Richview,Detached,2017Q3,983459.19
Willowridge-Martingrove-Richview,Detached,2017Q4,975520.63
Willowridge-Martingrove-Richview,Detached,2018Q1,967899.38
Willowridge-Martingrove-Richview,Detached,2018Q2,1013696.44
Willowridge-Martingrove-Richview,Detached,2018Q3,1024950.0
Willowridge-Martingrove-Richview,Detached,2018Q4,1001838.44
Willowridge-Martingrove-Richview,Semi-Detached,2001Q2,229000.0
Willowridge-Martingrove-Richview,Semi-Detached,2001Q3,229000.0
Willowridge-Martingrove-Richview,Semi-Detached,2001Q4,225100.0
Willowridge-Martingrove-Richview,Semi-Detached,2002Q1,233750.0
Willowridge-Martingrove-Richview,Semi-Detached,2002Q2,235933.33
Willowridge-Martingrove-Richview,Semi-Detached,2002Q3,252528.58
Willowridge-Martingrove-Richview,Semi-Detached,2002Q4,252528.58
Willowridge-Martingrove-Richview,Semi-Detached,2003Q1,249625.0
Willowridge-Martingrove-Richview,Semi-Detached,2003Q2,269700.0
Willowridge-Martingrove-Richview,Semi-Detached,2003Q3,262400.0
Willowridge-Martingrove-Richview,Semi-Detached,2003Q4,262400.0
Willowridge-Martingrove-Richview,Semi-Detached,2004Q1,274775.0
Willowridge-Martingrove-Richview,Semi-Detached,2004Q2,294750.0
Willowridge-Martingrove-Richview,Semi-Detached,2004Q3,294569.0
Willowridge-Martingrove-Richview,Semi-Detached,2004Q4,294569.0
Willowridge-Martingrove-Richview,Semi-Detached,2005Q1,292666.66
Willowridge-Martingrove-Richview,Semi-Detached,2005Q2,306750.0
Willowridge-Martingrove-Richview,Semi-Detached,2005Q3,288900.0
Willowridge-Martingrove-Richview,Semi-Detached,2005Q4,294666.66
Willowridge-Martingrove-Richview,Semi-Detached,2006Q1,298475.0
Willowridge-Martingrove-Richview,Semi-Detached,2006Q2,303180.0
Willowridge-Martingrove-Richview,Semi-Detached,2006Q3,303180.0
Willowridge-Martingrove-Richview,Semi-Detached,2006Q4,310750.0
Willowridge-Martingrove-Richview,Semi-Detached,2007Q1,309000.0
Willowridge-Martingrove-Richview,Semi-Detached,2007Q2,315235.72
Willowridge-Martingrove-Richview,Semi-Detached,2007Q3,320116.0
Willowridge-Martingrove-Richview,Semi-Detached,2007Q4,306500.0
Willowridge-Martingrove-Richview,Semi-Detached,2008Q1,309666.66
Willowridge-Martingrove-Richview,Semi-Detached,2008Q2,322700.0
Willowridge-Martingrove-Richview,Semi-Detached,2008Q3,330666.66
Willowridge-Martingrove-Richview,Semi-Detached,2008Q4,330666.66
Willowridge-Martingrove-Richview,Semi-Detached,2009Q1,330666.66
Willowridge-Martingrove-Richview,Semi-Detached,2009Q2,321500.0
Willowridge-Martingrove-Richview,Semi-Detached,2009Q3,321500.0
Willowridge-Martingrove-Richview,Semi-Detached,2009Q4,321500.0
Willowridge-Martingrove-Richview,Semi-Detached,2010Q1,321500.0
Willowridge-Martingrove-Richview,Semi-Detached,2010Q2,368714.28
Willowridge-Martingrove-Richview,Semi-Detached,2010Q3,368714.28
Willowridge-Martingrove-Richview,Semi-Detached,2010Q4,368714.28
Willowridge-Martingrove-Richview,Semi-Detached,2011Q1,341733.0
Willowridge-Martingrove-Richview,Semi-Detached,2011Q2,341733.0
Willowridge-Martingrove-Richview,Semi-Detached,2011Q3,359140.0
Willowridge-Martingrove-Richview,Semi-Detached,2011Q4,359140.0
Willowridge-Martingrove-Richview,Semi-Detached,2012Q1,359140.0
Willowridge-Martingrove-Richview,Semi-Detached,2012Q2,413562.5
Willowridge-Martingrove-Richview,Semi-Detached,2012Q3,393422.84
Willowridge-Martingrove-Richview,Semi-Detached,2012Q4,390975.0
Willowridge-Martingrove-Richview,Semi-Detached,2013Q1,420780.0
Willowridge-Martingrove-Richview,Semi-Detached,2013Q2,420780.0
Willowridge-Martingrove-Richview,Semi-Detached,2013Q3,434725.0
Willowridge-Martingrove-Richview,Semi-Detached,2013Q4,434725.0
Willowridge-Martingrove-Richview,Semi-Detached,2014Q1,434725.0
Willowridge-Martingrove-Richview,Semi-Detached,2014Q2,446022.19
Willowridge-Martingrove-Richview,Semi-Detached,2014Q3,446333.34
Willowridge-Martingrove-Richview,Semi-Detached,2014Q4,446333.34
Willowridge-Martingrove-Richview,Semi-Detached,2015Q1,500000.0
Willowridge-Martingrove-Richview,Semi-Detached,2015Q2,500000.0
Willowridge-Martingrove-Richview,Semi-Detached,2015Q3,527475.0
Willowridge-Martingrove-Richview,Semi-Detached,2015Q4,507291.66
Willowridge-Martingrove-Richview,Semi-Detached,2016Q1,548240.0
Willowridge-Martingrove-Richview,Semi-Detached,2016Q2,583233.31
Willowridge-Martingrove-Richview,Semi-Detached,2016Q3,597842.88
Willowridge-Martingrove-Richview,Semi-Detached,2016Q4,616875.0
Willowridge-Martingrove-Richview,Semi-Detached,2017Q1,616875.0
Willowridge-Martingrove-Richview,Semi-Detached,2017Q2,700000.0
Willowridge-Martingrove-Richview,Semi-Detached,2017Q3,596750.0
Willowridge-Martingrove-Richview,Semi-Detached,2017Q4,619100.0
Willowridge-Martingrove-Richview,Semi-Detached,2018Q1,619100.0
Willowridge-Martingrove-Richview,Semi-Detached,2018Q2,619100.0
Willowridge-Martingrove-Richview,Semi-Detached,2018Q3,633500.0
Willowridge-Martingrove-Richview,Semi-Detached,2018Q4,633500.0
Woburn,Condo Apt,2001Q1,160809.56
Woburn,Condo Apt,2001Q2,163575.0
Woburn,Condo Apt,2001Q3,165989.72
Woburn,Condo Apt,2001Q4,164133.83
Woburn,Condo Apt,2002Q1,180254.22
Woburn,Condo Apt,2002Q2,181536.33
Woburn,Condo Apt,2002Q3,179617.97
Woburn,Condo Apt,2002Q4,177503.58
Woburn,Condo Apt,2003Q1,183437.38
Woburn,Condo Apt,2003Q2,176791.78
Woburn,Condo Apt,2003Q3,184535.31
Woburn,Condo Apt,2003Q4,178183.8
Woburn,Condo Apt,2004Q1,176979.22
Woburn,Condo Apt,2004Q2,177203.44
Woburn,Condo Apt,2004Q3,174232.92
Woburn,Condo Apt,2004Q4,175834.83
Woburn,Condo Apt,2005Q1,179020.7
Woburn,Condo Apt,2005Q2,179743.42
Woburn,Condo Apt,2005Q3,181997.3
Woburn,Condo Apt,2005Q4,187748.31
Woburn,Condo Apt,2006Q1,188192.94
Woburn,Condo Apt,2006Q2,183910.58
Woburn,Condo Apt,2006Q3,186803.95
Woburn,Condo Apt,2006Q4,179162.08
Woburn,Condo Apt,2007Q1,186054.53
Woburn,Condo Apt,2007Q2,193925.13
Woburn,Condo Apt,2007Q3,193795.63
Woburn,Condo Apt,2007Q4,193038.11
Woburn,Condo Apt,2008Q1,191543.89
Woburn,Condo Apt,2008Q2,202407.28
Woburn,Condo Apt,2008Q3,196051.95
Woburn,Condo Apt,2008Q4,199012.89
Woburn,Condo Apt,2009Q1,197701.95
Woburn,Condo Apt,2009Q2,199045.42
Woburn,Condo Apt,2009Q3,211853.23
Woburn,Condo Apt,2009Q4,226833.89
Woburn,Condo Apt,2010Q1,226833.89
Woburn,Condo Apt,2010Q2,231023.44
Woburn,Condo Apt,2010Q3,225351.48
Woburn,Condo Apt,2010Q4,225351.48
Woburn,Condo Apt,2011Q1,236331.84
Woburn,Condo Apt,2011Q2,236331.84
Woburn,Condo Apt,2011Q3,227125.84
Woburn,Condo Apt,2011Q4,230214.66
Woburn,Condo Apt,2012Q1,235492.67
Woburn,Condo Apt,2012Q2,245381.92
Woburn,Condo Apt,2012Q3,234648.19
Woburn,Condo Apt,2012Q4,229474.48
Woburn,Condo Apt,2013Q1,241744.97
Woburn,Condo Apt,2013Q2,242199.94
Woburn,Condo Apt,2013Q3,234491.13
Woburn,Condo Apt,2013Q4,251747.59
Woburn,Condo Apt,2014Q1,246088.14
Woburn,Condo Apt,2014Q2,246088.14
Woburn,Condo Apt,2014Q3,254582.17
Woburn,Condo Apt,2014Q4,253910.89
Woburn,Condo Apt,2015Q1,260216.67
Woburn,Condo Apt,2015Q2,270318.56
Woburn,Condo Apt,2015Q3,266480.5
Woburn,Condo Apt,2015Q4,272189.19
Woburn,Condo Apt,2016Q1,281956.13
Woburn,Condo Apt,2016Q2,295761.75
Woburn,Condo Apt,2016Q3,306641.72
Woburn,Condo Apt,2016Q4,311168.34
Woburn,Condo Apt,2017Q1,359726.47
Woburn,Condo Apt,2017Q2,405748.5
Woburn,Condo Apt,2017Q3,380895.59
Woburn,Condo Apt,2017Q4,373430.34
Woburn,Condo Apt,2018Q1,381056.72
Woburn,Condo Apt,2018Q2,396111.88
Woburn,Condo Apt,2018Q3,394595.38
Woburn,Condo Apt,2018Q4,407756.88
Woburn,Detached,2001Q1,226329.17
Woburn,Detached,2001Q2,233337.84
Woburn,Detached,2001Q3,232264.39
Woburn,Detached,2001Q4,233241.27
Woburn,Detached,2002Q1,250120.55
Woburn,Detached,2002Q2,246590.81
Woburn,Detached,2002Q3,251508.98
Woburn,Detached,2002Q4,252936.36
Woburn,Detached,2003Q1,266721.97
Woburn,Detached,2003Q2,257177.31
Woburn,Detached,2003Q3,266641.06
Woburn,Detached,2003Q4,270355.72
Woburn,Detached,2004Q1,266794.78
Woburn,Detached,2004Q2,281145.72
Woburn,Detached,2004Q3,281064.56
Woburn,Detached,2004Q4,268171.97
Woburn,Detached,2005Q1,267429.5
Woburn,Detached,2005Q2,282763.38
Woburn,Detached,2005Q3,277115.13
Woburn,Detached,2005Q4,279265.0
Woburn,Detached,2006Q1,280103.38
Woburn,Detached,2006Q2,291025.31
Woburn,Detached,2006Q3,288146.66
Woburn,Detached,2006Q4,279832.59
Woburn,Detached,2007Q1,285839.16
Woburn,Detached,2007Q2,304041.69
Woburn,Detached,2007Q3,304747.31
Woburn,Detached,2007Q4,297026.19
Woburn,Detached,2008Q1,304315.09
Woburn,Detached,2008Q2,310784.0
Woburn,Detached,2008Q3,309642.16
Woburn,Detached,2008Q4,294219.06
Woburn,Detached,2009Q1,299431.06
Woburn,Detached,2009Q2,315834.41
Woburn,Detached,2009Q3,318399.84
Woburn,Detached,2009Q4,350166.0
Woburn,Detached,2010Q1,350166.0
Woburn,Detached,2010Q2,355648.03
Woburn,Detached,2010Q3,348805.97
Woburn,Detached,2010Q4,348805.97
Woburn,Detached,2011Q1,369331.0
Woburn,Detached,2011Q2,369331.0
Woburn,Detached,2011Q3,384190.78
Woburn,Detached,2011Q4,391684.59
Woburn,Detached,2012Q1,416550.75
Woburn,Detached,2012Q2,419570.56
Woburn,Detached,2012Q3,404872.25
Woburn,Detached,2012Q4,420063.31
Woburn,Detached,2013Q1,419219.56
Woburn,Detached,2013Q2,448773.47
Woburn,Detached,2013Q3,446523.84
Woburn,Detached,2013Q4,443196.84
Woburn,Detached,2014Q1,468768.69
Woburn,Detached,2014Q2,468768.69
Woburn,Detached,2014Q3,503433.59
Woburn,Detached,2014Q4,511100.0
Woburn,Detached,2015Q1,543561.25
Woburn,Detached,2015Q2,576177.44
Woburn,Detached,2015Q3,581253.94
Woburn,Detached,2015Q4,570992.56
Woburn,Detached,2016Q1,612058.31
Woburn,Detached,2016Q2,673219.38
Woburn,Detached,2016Q3,705071.63
Woburn,Detached,2016Q4,682094.5
Woburn,Detached,2017Q1,810895.38
Woburn,Detached,2017Q2,786459.38
Woburn,Detached,2017Q3,707475.0
Woburn,Detached,2017Q4,711547.81
Woburn,Detached,2018Q1,717587.38
Woburn,Detached,2018Q2,728283.13
Woburn,Detached,2018Q3,739640.31
Woburn,Detached,2018Q4,718095.56
Woburn,Semi-Detached,2001Q1,190875.0
Woburn,Semi-Detached,2001Q2,201011.11
Woburn,Semi-Detached,2001Q3,206975.0
Woburn,Semi-Detached,2001Q4,203000.0
Woburn,Semi-Detached,2002Q1,232433.33
Woburn,Semi-Detached,2002Q2,232433.33
Woburn,Semi-Detached,2002Q3,227777.78
Woburn,Semi-Detached,2002Q4,213750.0
Woburn,Semi-Detached,2003Q1,229833.33
Woburn,Semi-Detached,2003Q2,220083.33
Woburn,Semi-Detached,2003Q3,245500.0
Woburn,Semi-Detached,2003Q4,234071.42
Woburn,Semi-Detached,2004Q1,234071.42
Woburn,Semi-Detached,2004Q2,248285.72
Woburn,Semi-Detached,2004Q3,220375.0
Woburn,Semi-Detached,2004Q4,226944.44
Woburn,Semi-Detached,2005Q1,226944.44
Woburn,Semi-Detached,2005Q2,241628.58
Woburn,Semi-Detached,2005Q3,245478.5
Woburn,Semi-Detached,2005Q4,245478.5
Woburn,Semi-Detached,2006Q1,245478.5
Woburn,Semi-Detached,2006Q2,258710.0
Woburn,Semi-Detached,2006Q3,259666.67
Woburn,Semi-Detached,2006Q4,239333.33
Woburn,Semi-Detached,2007Q1,260666.67
Woburn,Semi-Detached,2007Q2,255477.78
Woburn,Semi-Detached,2007Q3,249874.38
Woburn,Semi-Detached,2007Q4,264666.66
Woburn,Semi-Detached,2008Q1,264666.66
Woburn,Semi-Detached,2008Q2,268200.0
Woburn,Semi-Detached,2008Q3,279000.0
Woburn,Semi-Detached,2008Q4,279000.0
Woburn,Semi-Detached,2009Q1,263000.0
Woburn,Semi-Detached,2009Q2,269333.34
Woburn,Semi-Detached,2009Q3,269183.84
Woburn,Semi-Detached,2009Q4,317666.66
Woburn,Semi-Detached,2010Q1,317666.66
Woburn,Semi-Detached,2010Q2,300611.13
Woburn,Semi-Detached,2010Q3,302833.34
Woburn,Semi-Detached,2010Q4,302833.34
Woburn,Semi-Detached,2011Q1,325233.34
Woburn,Semi-Detached,2011Q2,325233.34
Woburn,Semi-Detached,2011Q3,325233.34
Woburn,Semi-Detached,2011Q4,332650.0
Woburn,Semi-Detached,2012Q1,345800.0
Woburn,Semi-Detached,2012Q2,377500.0
Woburn,Semi-Detached,2012Q3,360250.0
Woburn,Semi-Detached,2012Q4,365475.0
Woburn,Semi-Detached,2013Q1,365475.0
Woburn,Semi-Detached,2013Q2,373000.0
Woburn,Semi-Detached,2013Q3,373000.0
Woburn,Semi-Detached,2013Q4,373000.0
Woburn,Semi-Detached,2014Q1,424300.0
Woburn,Semi-Detached,2014Q2,428785.72
Woburn,Semi-Detached,2014Q3,410400.0
Woburn,Semi-Detached,2014Q4,410400.0
Woburn,Semi-Detached,2015Q1,410400.0
Woburn,Semi-Detached,2015Q2,470750.0
Woburn,Semi-Detached,2015Q3,494416.66
Woburn,Semi-Detached,2015Q4,496833.34
Woburn,Semi-Detached,2016Q1,496833.34
Woburn,Semi-Detached,2016Q2,541483.31
Woburn,Semi-Detached,2016Q3,598666.69
Woburn,Semi-Detached,2016Q4,598666.69
Woburn,Semi-Detached,2017Q1,672366.69
Woburn,Semi-Detached,2017Q2,691222.25
Woburn,Semi-Detached,2017Q3,646500.0
Woburn,Semi-Detached,2017Q4,644666.69
Woburn,Semi-Detached,2018Q1,644666.69
Woburn,Semi-Detached,2018Q2,629600.0
Woburn,Semi-Detached,2018Q3,599666.69
Woburn,Semi-Detached,2018Q4,599666.69
Woodbine Corridor,Att/Row/Twnhouse,2001Q1,222000.0
Woodbine Corridor,Att/Row/Twnhouse,2001Q2,222000.0
Woodbine Corridor,Att/Row/Twnhouse,2001Q3,222000.0
Woodbine Corridor,Att/Row/Twnhouse,2001Q4,293200.0
Woodbine Corridor,Att/Row/Twnhouse,2002Q1,287250.0
Woodbine Corridor,Att/Row/Twnhouse,2002Q2,191000.0
Woodbine Corridor,Att/Row/Twnhouse,2002Q3,191000.0
Woodbine Corridor,Att/Row/Twnhouse,2002Q4,191000.0
Woodbine Corridor,Att/Row/Twnhouse,2003Q1,259611.5
Woodbine Corridor,Att/Row/Twnhouse,2003Q2,333525.0
Woodbine Corridor,Att/Row/Twnhouse,2003Q3,378125.0
Woodbine Corridor,Att/Row/Twnhouse,2003Q4,378125.0
Woodbine Corridor,Att/Row/Twnhouse,2004Q1,378125.0
Woodbine Corridor,Att/Row/Twnhouse,2004Q2,326500.0
Woodbine Corridor,Att/Row/Twnhouse,2004Q3,331250.0
Woodbine Corridor,Att/Row/Twnhouse,2004Q4,331250.0
